10,1,31763400.0,31763400.0,6711435.036846048,31763400.0
10,3,95163400.0,95163400.0,19028709.40553022,82483400.0
10,5,158563400.0,158563400.0,31349281.704280823,133203400.0
25,1,71743200.0,71743200.0,30551429.905388903,71743200.0
25,3,214943200.0,214943200.0,89786284.10749616,186303200.0
25,5,358143200.0,358143200.0,149021138.30960342,300863200.0
50,1,124648800.0,124648800.0,29368837.63050212,124648800.0
50,3,373448800.0,373448800.0,83692215.38965735,323688800.0
50,5,622248800.0,622248800.0,138015593.1488126,522728800.0
75,1,181512300.0,181512300.0,42893315.59875091,181512300.0
75,3,543812300.0,543812300.0,122285647.53925568,471352300.0
75,5,906112300.0,906112300.0,201677979.47976044,761192300.0
100,1,248646300.0,248646300.0,219059537.68658683,248646300.0
100,3,744946300.0,744946300.0,654982032.7658782,645686300.0
100,5,1241246300.0,1241246300.0,1090908882.2495277,1042726300.0
