10,1,127196250.0,225862500.0,6403400.0,63463400.0
10,3,380796250.0,677587500.0,6403400.0,177583400.0
10,5,634396250.0,1129312500.0,6403400.0,291703400.0
25,1,287295000.0,577540625.0,70231483.44223857,100383200.0
25,3,860095000.0,1732090625.0,207834019.04397738,272223200.0
25,5,1432895000.0,2886640625.0,345436554.64571613,444063200.0
50,1,499155000.0,499155000.0,291595086.0388403,497848800.0
50,3,1494355000.0,1494355000.0,871015699.1455712,1443288800.0
50,5,2489555000.0,2489555000.0,1450436312.2523022,2388728800.0
75,1,726864375.0,726864375.0,530113468.2275208,724962300.0
75,3,2176064375.0,2176064375.0,1584967806.7158523,2101702300.0
75,5,3625264375.0,3625264375.0,2639822145.2041836,3478442300.0
100,1,995701875.0,995701875.0,611211183.9796612,993096300.0
100,3,2980901875.0,2980901875.0,1825804963.791862,2879036300.0
100,5,4966101875.0,4966101875.0,3040398743.6040635,4764976300.0
