10,1,14265000.0,14265000.0,83054511.72437815,12743400.0
10,3,39625000.0,39625000.0,247477110.8985795,25423400.0
10,5,64985000.0,64985000.0,411899710.07278085,38103400.0
25,1,32220000.0,32220000.0,194400342.10206753,28783200.0
25,3,89500000.0,89500000.0,579322650.8442712,57423200.0
25,5,146780000.0,146780000.0,964251066.0509057,86063200.0
50,1,55980000.0,55980000.0,338811871.2485122,50008800.0
50,3,155500000.0,155500000.0,1009715079.2467864,99768800.0
50,5,255020000.0,255020000.0,1680618191.7186534,149528800.0
75,1,81517500.0,81517500.0,493782519.2215997,72822300.0
75,3,226437500.0,226437500.0,1471563990.415424,145282300.0
75,5,371357500.0,371357500.0,2449345461.609248,217742300.0
100,1,111667500.0,111667500.0,676491509.8432691,99756300.0
100,3,310187500.0,310187500.0,2016072962.2804325,199016300.0
100,5,508707500.0,508707500.0,3355654414.7175956,298276300.0
