10,1,158896250.0,158896250.0,38060573.28177741,133457000.0
10,3,475896250.0,475896250.0,111560879.93778056,387057000.0
10,5,792896250.0,792896250.0,185061068.0429105,640657000.0
25,1,358895000.0,358895000.0,178923747.9200405,301436000.0
25,3,1074895000.0,1074895000.0,532313503.1030667,874236000.0
25,5,1790895000.0,1790895000.0,885703258.2860929,1447036000.0
50,1,623555000.0,623555000.0,167280858.38187957,523724000.0
50,3,1867555000.0,1867555000.0,491369191.6041125,1518924000.0
50,5,3111555000.0,3111555000.0,815457524.8263454,2514124000.0
75,1,908014375.0,908014375.0,244437724.47569296,762641500.0
75,3,2719514375.0,2719514375.0,718085159.3480226,2211841500.0
75,5,4531014375.0,4531014375.0,1191732594.2203522,3661041500.0
100,1,1243851875.0,1243851875.0,1302958692.0476232,1044711500.0
100,3,3725351875.0,3725351875.0,3903656854.84107,3029911500.0
100,5,6206851875.0,6206851875.0,6504359359.027039,5015111500.0
