10,1,64985000.0,64985000.0,107663255.93900873,38357000.0
10,3,191785000.0,191785000.0,320803662.2759364,101757000.0
10,5,318585000.0,318585000.0,533944068.6128641,165157000.0
25,1,146780000.0,146780000.0,251998304.0636903,86636000.0
25,3,433180000.0,433180000.0,750973806.6499811,229836000.0
25,5,719580000.0,719580000.0,1249955085.6215446,373036000.0
50,1,255020000.0,255020000.0,439199504.13968754,150524000.0
50,3,752620000.0,752620000.0,1308888847.841154,399324000.0
50,5,1250220000.0,1250220000.0,2178578097.9706926,648124000.0
75,1,371357500.0,371357500.0,640087915.9923263,219191500.0
75,3,1095957500.0,1095957500.0,1907582415.6880245,581491500.0
75,5,1820557500.0,1820557500.0,3175076915.383723,943791500.0
100,1,508707500.0,508707500.0,876932903.8352311,300261500.0
100,3,1501307500.0,1501307500.0,2613427379.216739,796561500.0
100,5,2493907500.0,2493907500.0,4349921854.598247,1292861500.0
