10,1,318585000.0,318585000.0,128247061.51751246,260574000.0
10,3,952585000.0,952585000.0,380247706.4493865,767774000.0
10,5,1586585000.0,1586585000.0,632248351.3812605,1274974000.0
25,1,719580000.0,719580000.0,609631929.4483776,588552000.0
25,3,2151580000.0,2151580000.0,1821253947.218753,1734152000.0
25,5,3583580000.0,3583580000.0,3032875964.989129,2879752000.0
50,1,1250220000.0,1250220000.0,564541557.8551035,1022568000.0
50,3,3738220000.0,3738220000.0,1675701557.4741879,3012968000.0
50,5,6226220000.0,6226220000.0,2786861557.093272,5003368000.0
75,1,1820557500.0,1820557500.0,825011610.0130231,1489053000.0
75,3,5443557500.0,5443557500.0,2448945672.432439,4387453000.0
75,5,9066557500.0,9066557500.0,4072879734.851855,7285853000.0
100,1,2493907500.0,2493907500.0,4462813107.716624,2039793000.0
100,3,7456907500.0,7456907500.0,13379503979.600685,6010193000.0
100,5,12419907500.0,12419907500.0,22296198578.960876,9980593000.0
