10,1,2536063400.0,2542340000.0,7608000.0,1148808000.0
10,3,7608063400.0,7627020000.0,7608000.0,3431208000.0
10,5,12680063400.0,12711700000.0,7608000.0,5713608000.0
25,1,5728143200.0,5746658500.0,563140849.9049157,1735584000.0
25,3,17184143200.0,17239890500.0,1642481714.5273352,5172384000.0
25,5,28640143200.0,28733122500.0,2721822579.1497545,8609184000.0
50,1,9952248800.0,9952248800.0,2309419446.192294,9484256000.0
50,3,29856248800.0,29856248800.0,6854338206.561189,28393056000.0
50,5,49760248800.0,49760248800.0,11399256966.930084,47301856000.0
75,1,14492362300.0,14492362300.0,4187522111.4994926,13810876000.0
75,3,43476362300.0,43476362300.0,12461696629.983574,41345676000.0
75,5,72460362300.0,72460362300.0,20735871148.467655,68880476000.0
100,1,19852496300.0,19852496300.0,4837865675.637748,18918956000.0
100,3,59556496300.0,59556496300.0,14365020787.530525,56637756000.0
100,5,99260496300.0,99260496300.0,23892175899.423298,94356556000.0
