10,1,317063400.0,322709300.0,57775459.13337767,6657000.0
10,3,951063400.0,968121300.0,169963959.5732997,6657000.0
10,5,1585063400.0,1613533300.0,282152460.01322174,6657000.0
25,1,716143200.0,716143200.0,195625187.5864896,659436000.0
25,3,2148143200.0,2148143200.0,577007269.7559571,1948236000.0
25,5,3580143200.0,3580143200.0,958357070.946461,3237036000.0
50,1,1244248800.0,1244248800.0,615872257.6465689,1145724000.0
50,3,3732248800.0,3732248800.0,1834991923.0553508,3384924000.0
50,5,6220248800.0,6220248800.0,3054111588.4641323,5624124000.0
75,1,1811862300.0,1811862300.0,382066216.41155165,1668391500.0
75,3,5434862300.0,5434862300.0,1116636970.57769,4929091500.0
75,5,9057862300.0,9057862300.0,1851207724.743828,8189791500.0
100,1,2481996300.0,2481996300.0,773619111.0019238,2285461500.0
100,3,7444996300.0,7444996300.0,2285426262.3364234,6752161500.0
100,5,12407996300.0,12407996300.0,3797233413.670923,11218861500.0
