10,1,63463400.0,69109300.0,12461373.538571654,6403400.0
10,3,190263400.0,207321300.0,36658893.24129994,6403400.0
10,5,317063400.0,345533300.0,60856412.94402822,6403400.0
25,1,143343200.0,143343200.0,42196849.64901221,143343200.0
25,3,429743200.0,429743200.0,124452548.37873584,401103200.0
25,5,716143200.0,716143200.0,206704466.28257,658863200.0
50,1,249048800.0,249048800.0,132902669.58930531,249048800.0
50,3,746648800.0,746648800.0,395850048.4029642,696888800.0
50,5,1244248800.0,1244248800.0,658797427.2166231,1144728800.0
75,1,362662300.0,362662300.0,82418631.54284935,362662300.0
75,3,1087262300.0,1087262300.0,240855460.87280074,1014802300.0
75,5,1811862300.0,1811862300.0,399292290.2027521,1666942300.0
100,1,496796300.0,496796300.0,166876661.0652809,496796300.0
100,3,1489396300.0,1489396300.0,492952713.3138985,1390136300.0
100,5,2481996300.0,2481996300.0,819028765.5625162,2283476300.0
