10,1,1269585000.0,1981332500.0,359606076.4874395,7608000.0
10,3,3805585000.0,5943832500.0,1074532794.977139,7608000.0
10,5,6341585000.0,9906332500.0,1789459513.4668381,7608000.0
25,1,2867580000.0,2867580000.0,1221435482.5788229,2594784000.0
25,3,8595580000.0,8595580000.0,3651605784.2830133,7749984000.0
25,5,14323580000.0,14323580000.0,6081776085.987205,12905184000.0
50,1,4982220000.0,4982220000.0,3892483257.083748,4508256000.0
50,3,14934220000.0,14934220000.0,11661383085.669125,13465056000.0
50,5,24886220000.0,24886220000.0,19430282914.254498,22421856000.0
75,1,7255057500.0,7255057500.0,2359380243.165275,6564876000.0
75,3,21747057500.0,21747057500.0,7040468382.459293,19607676000.0
75,5,36239057500.0,36239057500.0,11721556521.753311,32650476000.0
100,1,9938407500.0,9938407500.0,4839608101.847452,8992956000.0
100,3,29790407500.0,29790407500.0,14473673281.920242,26859756000.0
100,5,49642407500.0,49642407500.0,24107738461.993034,44726556000.0
