10,1,12743400.0,12743400.0,7041502.367205333,12743400.0
10,3,38103400.0,38103400.0,20439626.32536729,25423400.0
10,5,63463400.0,63463400.0,33837023.29511703,38103400.0
25,1,28783200.0,28783200.0,16476003.266427945,28783200.0
25,3,86063200.0,86063200.0,47834242.853314,57423200.0
25,5,143343200.0,143343200.0,79197703.93619154,86063200.0
50,1,50008800.0,50008800.0,28704560.90856407,50008800.0
50,3,149528800.0,149528800.0,83370748.22694196,99768800.0
50,5,249048800.0,249048800.0,138036840.0189129,149528800.0
75,1,72822300.0,72822300.0,41829725.04369522,72822300.0
75,3,217742300.0,217742300.0,121500807.88171053,145282300.0
75,5,362662300.0,362662300.0,201171890.71972585,217742300.0
100,1,99756300.0,99756300.0,57306724.27953495,99756300.0
100,3,298276300.0,298276300.0,166457805.58922973,199016300.0
100,5,496796300.0,496796300.0,275608886.8989245,298276300.0
