10,1,63796250.0,152576875.0,28522501.044098467,6403400.0
10,3,190596250.0,457689375.0,84891723.07886322,6403400.0
10,5,317396250.0,762801875.0,141260945.11362797,6403400.0
25,1,144095000.0,144095000.0,96806189.20486067,143343200.0
25,3,430495000.0,430495000.0,288415770.68538344,401103200.0
25,5,716895000.0,716895000.0,480025352.1659062,658863200.0
50,1,250355000.0,250355000.0,307611415.73247623,249048800.0
50,3,747955000.0,747955000.0,920159286.832477,696888800.0
50,5,1245555000.0,1245555000.0,1532707157.9324775,1144728800.0
75,1,364564375.0,364564375.0,187525989.67696476,362662300.0
75,3,1089164375.0,1089164375.0,556611785.275147,1014802300.0
75,5,1813764375.0,1813764375.0,925697580.8733292,1666942300.0
100,1,499401875.0,499401875.0,383382952.61691874,496796300.0
100,3,1492001875.0,1492001875.0,1142991937.968812,1390136300.0
100,5,2484601875.0,2484601875.0,1902600923.3207054,2283476300.0
