10,1,158563400.0,158563400.0,31088252.321491502,133457000.0
10,3,475563400.0,475563400.0,88223161.25946659,387057000.0
10,5,792563400.0,792563400.0,145346669.71984744,640657000.0
25,1,358143200.0,358143200.0,141647538.65225765,301436000.0
25,3,1074143200.0,1074143200.0,416281862.68020946,874236000.0
25,5,1790143200.0,1790143200.0,690916186.7081612,1447036000.0
50,1,622248800.0,622248800.0,136083508.39425933,523724000.0
50,3,1866248800.0,1866248800.0,387946441.64125174,1518924000.0
50,5,3110248800.0,3110248800.0,639809374.8882442,2514124000.0
75,1,906112300.0,906112300.0,198827467.44706196,762641500.0
75,3,2717612300.0,2717612300.0,566919188.2621295,2211841500.0
75,5,4529112300.0,4529112300.0,935010909.0771971,3661041500.0
100,1,1241246300.0,1241246300.0,1015618842.5684171,1044711500.0
100,3,3722746300.0,3722746300.0,3036731856.4034514,3029911500.0
100,5,6204246300.0,6204246300.0,5057849254.978816,5015111500.0
