10,1,634063400.0,640340000.0,6657000.0,291957000.0
10,3,1902063400.0,1921020000.0,6657000.0,862557000.0
10,5,3170063400.0,3201700000.0,6657000.0,1433157000.0
25,1,1432143200.0,1450658500.0,143069831.6152474,444636000.0
25,3,4296143200.0,4351890500.0,416932439.05675673,1303836000.0
25,5,7160143200.0,7253122500.0,690795046.4982662,2163036000.0
50,1,2488248800.0,2488248800.0,585972098.287597,2389724000.0
50,3,7464248800.0,7464248800.0,1739160440.4707494,7116924000.0
50,5,12440248800.0,12440248800.0,2892348782.6539016,11844124000.0
75,1,3623362300.0,3623362300.0,1062595478.2941463,3479891500.0
75,3,10869362300.0,10869362300.0,3162012893.431898,10363591500.0
75,5,18115362300.0,18115362300.0,5261430308.569651,17247291500.0
100,1,4963496300.0,4963496300.0,1227617136.8357394,4766961500.0
100,3,14889496300.0,14889496300.0,3644955001.0473394,14196661500.0
100,5,24815496300.0,24815496300.0,6062292865.25894,23626361500.0
