10,1,3170000000
10,3,8242000000
10,5,13314000000
25,1,7160000000
25,3,18616000000
25,5,30072000000
50,1,12440000000
50,3,32344000000
50,5,52248000000
75,1,18115000000
75,3,47099000000
75,5,76083000000
100,1,24815000000
100,3,64519000000
100,5,104223000000
