10,1,126863400.0,126863400.0,64648378.96755089,70374000.0
10,3,380463400.0,380463400.0,187672932.62382692,197174000.0
10,5,634063400.0,634063400.0,310685395.7097109,323974000.0
25,1,286543200.0,286543200.0,151212217.68007925,158952000.0
25,3,859343200.0,859343200.0,439190221.1650382,445352000.0
25,5,1432143200.0,1432143200.0,727173667.7890652,731752000.0
50,1,497848800.0,497848800.0,263526334.91370866,276168000.0
50,3,1493048800.0,1493048800.0,765461327.5642693,773768000.0
50,5,2488248800.0,2488248800.0,1267396229.0860012,1271368000.0
75,1,724962300.0,724962300.0,384056067.77782995,402153000.0
75,3,2174162300.0,2174162300.0,1115581464.7450614,1126753000.0
75,5,3623362300.0,3623362300.0,1847106861.712293,1851353000.0
100,1,993096300.0,993096300.0,526163060.7614493,550893000.0
100,3,2978296300.0,2978296300.0,1528368443.6959195,1543493000.0
100,5,4963496300.0,4963496300.0,2530573826.6303897,2536093000.0
