10,1,128385000.0,919300000.0,6403400.0,63463400.0
10,3,381985000.0,2757900000.0,6403400.0,177583400.0
10,5,635585000.0,4596500000.0,6403400.0,291703400.0
25,1,289980000.0,2614462500.0,365826706.37277865,100383200.0
25,3,862780000.0,7841262500.0,1090757137.8355975,272223200.0
25,5,1435580000.0,13068062500.0,1815687569.2984166,444063200.0
50,1,503820000.0,503820000.0,1531243473.1697128,497848800.0
50,3,1499020000.0,1499020000.0,4583800849.5368805,1443288800.0
50,5,2494220000.0,2494220000.0,7636358225.904049,2388728800.0
75,1,733657500.0,733657500.0,2785517845.489204,724962300.0
75,3,2182857500.0,2182857500.0,8342799238.500901,2101702300.0
75,5,3632057500.0,3632057500.0,13900080631.5126,3478442300.0
100,1,1005007500.0,1005007500.0,3209509455.5300903,993096300.0
100,3,2990207500.0,2990207500.0,9608344978.44315,2879036300.0
100,5,4975407500.0,4975407500.0,16007180501.356209,4764976300.0
