10,1,63796250.0,63796250.0,40783615.76608261,38357000.0
10,3,190596250.0,190596250.0,120711268.14243048,101757000.0
10,5,317396250.0,317396250.0,200638920.51877835,165157000.0
25,1,144095000.0,144095000.0,95441904.38507679,86636000.0
25,3,430495000.0,430495000.0,282553950.68515843,229836000.0
25,5,716895000.0,716895000.0,469671316.9892656,373036000.0
50,1,250355000.0,250355000.0,166333959.2329793,150524000.0
50,3,747955000.0,747955000.0,492467463.1210292,399324000.0
50,5,1245555000.0,1245555000.0,818600873.4371513,648124000.0
75,1,364564375.0,364564375.0,242411259.83742058,219191500.0
75,3,1089164375.0,1089164375.0,717721697.2233074,581491500.0
75,5,1813764375.0,1813764375.0,1193032134.6091943,943791500.0
100,1,499401875.0,499401875.0,332107505.2785099,300261500.0
100,3,1492001875.0,1492001875.0,983292933.5465753,796561500.0
100,5,2484601875.0,2484601875.0,1634478361.8146408,1292861500.0
