10,1,317396250.0,406176875.0,73045429.503179,6657000.0
10,3,951396250.0,1218489375.0,217405632.2751375,6657000.0
10,5,1585396250.0,2030801875.0,361765835.047096,6657000.0
25,1,716895000.0,716895000.0,247918289.4270822,659436000.0
25,3,2148895000.0,2148895000.0,738625754.1942747,1948236000.0
25,5,3580895000.0,3580895000.0,1229333218.961467,3237036000.0
50,1,1245555000.0,1245555000.0,787653003.7897397,1145724000.0
50,3,3733555000.0,3733555000.0,2356373161.4848638,3384924000.0
50,5,6221555000.0,6221555000.0,3925093319.1799874,5624124000.0
75,1,1813764375.0,1813764375.0,480225574.54566705,1668391500.0
75,3,5436764375.0,5436764375.0,1425445294.9800363,4929091500.0
75,5,9059764375.0,9059764375.0,2370665015.4144053,8189791500.0
100,1,2484601875.0,2484601875.0,981799802.5535617,2285461500.0
100,3,7447601875.0,7447601875.0,2927139886.991337,6752161500.0
100,5,12410601875.0,12410601875.0,4872479971.429112,11218861500.0
