10,1,318585000.0,1030332500.0,193634041.18554434,6657000.0
10,3,952585000.0,3090832500.0,578594581.9107671,6657000.0
10,5,1586585000.0,5151332500.0,963555122.6359898,6657000.0
25,1,719580000.0,719580000.0,657696029.0809045,659436000.0
25,3,2151580000.0,2151580000.0,1966249268.4600844,1948236000.0
25,5,3583580000.0,3583580000.0,3274802507.839264,3237036000.0
50,1,1250220000.0,1250220000.0,2095987301.8690097,1145724000.0
50,3,3738220000.0,3738220000.0,6279241055.722673,3384924000.0
50,5,6226220000.0,6226220000.0,10462494809.576338,5624124000.0
75,1,1820557500.0,1820557500.0,1270441799.9076414,1668391500.0
75,3,5443557500.0,5443557500.0,3791027721.065959,4929091500.0
75,5,9066557500.0,9066557500.0,6311613642.224277,8189791500.0
100,1,2493907500.0,2493907500.0,2605951914.585041,2285461500.0
100,3,7456907500.0,7456907500.0,7793525473.085775,6752161500.0
100,5,12419907500.0,12419907500.0,12981099031.58651,11218861500.0
