10,1,253996250.0,253996250.0,134003308.94569999,134408000.0
10,3,761196250.0,761196250.0,396622738.1822716,388008000.0
10,5,1268396250.0,1268396250.0,659242167.4188432,641608000.0
25,1,573695000.0,573695000.0,313576261.7411623,303584000.0
25,3,1719295000.0,1719295000.0,928387914.5380322,876384000.0
25,5,2864895000.0,2864895000.0,1543205256.744055,1449184000.0
50,1,996755000.0,996755000.0,546516582.574887,527456000.0
50,3,2987155000.0,2987155000.0,1618098095.349908,1522656000.0
50,5,4977555000.0,4977555000.0,2689679521.8822985,2517856000.0
75,1,1451464375.0,1451464375.0,796489497.7276452,768076000.0
75,3,4349864375.0,4349864375.0,2358223791.9955587,2217276000.0
75,5,7248264375.0,7248264375.0,3919958086.2634726,3666476000.0
100,1,1988301875.0,1988301875.0,1091205732.7483673,1052156000.0
100,3,5958701875.0,5958701875.0,3230814997.057725,3037356000.0
100,5,9929101875.0,9929101875.0,5370424261.367083,5022556000.0
