10,1,32096250.0,32096250.0,14864555.997131955,31763400.0
10,3,95496250.0,95496250.0,43561867.40427622,82483400.0
10,5,158896250.0,158896250.0,72261940.85485077,133203400.0
25,1,72495000.0,72495000.0,69865463.47353962,71743200.0
25,3,215695000.0,215695000.0,207855748.8307213,186303200.0
25,5,358895000.0,358895000.0,345846034.1879029,300863200.0
50,1,125955000.0,125955000.0,65332587.61812236,124648800.0
50,3,374755000.0,374755000.0,191881365.35251808,323688800.0
50,5,623555000.0,623555000.0,318430143.08691376,522728800.0
75,1,183414375.0,183414375.0,95453972.62738192,181512300.0
75,3,545714375.0,545714375.0,280402018.6251487,471352300.0
75,5,908014375.0,908014375.0,465350064.6229155,761192300.0
100,1,251251875.0,251251875.0,508777787.16579306,248646300.0
100,3,747551875.0,747551875.0,1524285431.203497,645686300.0
100,5,1243851875.0,1243851875.0,2539797464.0010343,1042726300.0
