10,1,126863400.0,133140000.0,6403400.0,63463400.0
10,3,380463400.0,399420000.0,6403400.0,177583400.0
10,5,634063400.0,665700000.0,6403400.0,291703400.0
25,1,286543200.0,305058500.0,31050893.404669203,100383200.0
25,3,859343200.0,915090500.0,90119298.93126927,272223200.0
25,5,1432143200.0,1525122500.0,149187704.45786932,444063200.0
50,1,497848800.0,497848800.0,126386138.84634447,497848800.0
50,3,1493048800.0,1493048800.0,375113036.1799656,1443288800.0
50,5,2488248800.0,2488248800.0,623839933.5135866,2388728800.0
75,1,724962300.0,724962300.0,229281709.4393873,724962300.0
75,3,2174162300.0,2174162300.0,682097230.3514515,2101702300.0
75,5,3623362300.0,3623362300.0,1134912751.2635157,3478442300.0
100,1,993096300.0,993096300.0,264884193.1552039,993096300.0
100,3,2978296300.0,2978296300.0,786270791.3184903,2879036300.0
100,5,4963496300.0,4963496300.0,1307657389.4817765,4764976300.0
