10,1,634063400.0,634063400.0,122501317.13891196,514808000.0
10,3,1902063400.0,1902063400.0,347702355.711728,1529208000.0
10,5,3170063400.0,3170063400.0,572836874.7782223,2543608000.0
25,1,1432143200.0,1432143200.0,558257946.4530154,1162784000.0
25,3,4296143200.0,4296143200.0,1640640282.3278842,3453984000.0
25,5,7160143200.0,7160143200.0,2723022618.202753,5745184000.0
50,1,2488248800.0,2488248800.0,536263523.7583488,2020256000.0
50,3,7464248800.0,7464248800.0,1528899790.0847309,6001056000.0
50,5,12440248800.0,12440248800.0,2521536056.411113,9981856000.0
75,1,3623362300.0,3623362300.0,783580536.8782284,2941876000.0
75,3,10869362300.0,10869362300.0,2234294965.9729066,8738676000.0
75,5,18115362300.0,18115362300.0,3685009395.0675845,14535476000.0
100,1,4963496300.0,4963496300.0,4002716235.8752804,4029956000.0
100,3,14889496300.0,14889496300.0,11968293695.04435,11970756000.0
100,5,24815496300.0,24815496300.0,19933875652.713646,19911556000.0
