10,1,33285000.0,33285000.0,76948236.91050747,31763400.0
10,3,96685000.0,96685000.0,228148623.8696319,82483400.0
10,5,160085000.0,160085000.0,379349010.82875633,133203400.0
25,1,75180000.0,75180000.0,365779157.66902655,71743200.0
25,3,218380000.0,218380000.0,1092752368.3312519,186303200.0
25,5,361580000.0,361580000.0,1819725578.9934773,300863200.0
50,1,130620000.0,130620000.0,338732748.6366498,124648800.0
50,3,379420000.0,379420000.0,1005428748.4081004,323688800.0
50,5,628220000.0,628220000.0,1672124748.179551,522728800.0
75,1,190207500.0,190207500.0,495010968.35432327,181512300.0
75,3,552507500.0,552507500.0,1469371405.8059728,471352300.0
75,5,914807500.0,914807500.0,2443731843.2576222,761192300.0
100,1,260557500.0,260557500.0,2677689871.7325063,248646300.0
100,3,756857500.0,756857500.0,8027702387.760411,645686300.0
100,5,1253157500.0,1253157500.0,13377719147.376526,1042726300.0
