10,1,2536396250.0,2635062500.0,7608000.0,1148808000.0
10,3,7608396250.0,7905187500.0,7608000.0,3431208000.0
10,5,12680396250.0,13175312500.0,7608000.0,5713608000.0
25,1,5728895000.0,6019140625.0,589177239.942485,1735584000.0
25,3,17184895000.0,18056890625.0,1747052234.6400433,5172384000.0
25,5,28640895000.0,30094640625.0,2904927229.337601,8609184000.0
50,1,9953555000.0,9953555000.0,2453665967.887802,9484256000.0
50,3,29857555000.0,29857555000.0,7329278444.029807,28393056000.0
50,5,49761555000.0,49761555000.0,12204890920.171812,47301856000.0
75,1,14494264375.0,14494264375.0,4459831070.287626,13810876000.0
75,3,43478264375.0,43478264375.0,13336044406.347977,41345676000.0
75,5,72462264375.0,72462264375.0,22212257742.408325,68880476000.0
100,1,19855101875.0,19855101875.0,5142149466.462205,18918956000.0
100,3,59559101875.0,59559101875.0,15362511760.003895,56637756000.0
100,5,99263101875.0,99263101875.0,25582874053.545586,94356556000.0
