10,1,1268063400.0,1273709300.0,227703280.1139002,7608000.0
10,3,3804063400.0,3821121300.0,669857958.3182989,7608000.0
10,5,6340063400.0,6368533300.0,1112012636.5226974,7608000.0
25,1,2864143200.0,2864143200.0,770981454.8520297,2594784000.0
25,3,8592143200.0,8592143200.0,2274087474.920537,7749984000.0
25,5,14320143200.0,14320143200.0,3777054338.4360514,12905184000.0
50,1,4976248800.0,4976248800.0,2427008212.861307,4508256000.0
50,3,14928248800.0,14928248800.0,7231773953.001801,13465056000.0
50,5,24880248800.0,24880248800.0,12036539693.142296,22421856000.0
75,1,7246362300.0,7246362300.0,1505744659.6691852,6564876000.0
75,3,21738362300.0,21738362300.0,4400817631.9710245,19607676000.0
75,5,36230362300.0,36230362300.0,7295890604.272863,32650476000.0
100,1,9926496300.0,9926496300.0,3048903298.2643347,8992956000.0
100,3,29778496300.0,29778496300.0,9007202071.170893,26859756000.0
100,5,49630496300.0,49630496300.0,14965500844.07745,44726556000.0
