10,1,1268063400.0,1274340000.0,6974000.0,577574000.0
10,3,3804063400.0,3823020000.0,6974000.0,1718774000.0
10,5,6340063400.0,6371700000.0,6974000.0,2859974000.0
25,1,2864143200.0,2882658500.0,283093504.3784702,874952000.0
25,3,8592143200.0,8647890500.0,825448864.2136161,2593352000.0
25,5,14320143200.0,14413122500.0,1367804224.0487623,4311752000.0
50,1,4976248800.0,4976248800.0,1160454547.5891628,4754568000.0
50,3,14928248800.0,14928248800.0,3444219695.834229,14208968000.0
50,5,24880248800.0,24880248800.0,5727984844.079295,23663368000.0
75,1,7246362300.0,7246362300.0,2104237689.3625953,6923553000.0
75,3,21738362300.0,21738362300.0,6261907472.282457,20690953000.0
75,5,36230362300.0,36230362300.0,10419577255.20232,34458353000.0
100,1,9926496300.0,9926496300.0,2431033316.436409,9484293000.0
100,3,29778496300.0,29778496300.0,7218310263.208401,28343693000.0
100,5,49630496300.0,49630496300.0,12005587209.980392,47203093000.0
